0.17747637278119432,0.17747637278119432,0.1690452808349944
0.17518551996844065,0.17443374438929415,0.1639565771740012
0.16914233375858306,0.16914233375858306,0.16440073701143074
0.1710131016366633,0.1710131016366633,0.16506396939540152
0.16690042075736325,0.16690042075736325,0.1621092108021779
0.16585415220911404,0.16585415220911404,0.1585756213442181
0.16310502177471123,0.16310502177471123,0.15660542803280877
0.16449338630733834,0.16449338630733834,0.16018858649050374
0.16598360655737704,0.16598360655737704,0.1603451920124792
0.1653061224489796,0.1646230508664371,0.15692560373793168
0.1619672131147541,0.1619672131147541,0.1537103835133716
0.16143790849673204,0.16143790849673204,0.15192260273773897
0.16296744686575196,0.16296744686575196,0.15345408301192354
0.16384915474642392,0.16384915474642392,0.15451919270652065
0.16245954692556636,0.16245954692556636,0.15388440249074786
0.1643392338985699,0.1643392338985699,0.15772525946740304
0.15378797873944514,0.15378797873944514,0.14411542695612398
0.15236246868273404,0.15236246868273404,0.13967997001532942
0.14666666666666667,0.14666666666666667,0.13765007643213525
0.1482932764350926,0.14768461471465752,0.1372741780989388
0.14580716327862947,0.14580716327862947,0.1395542025865219
0.14351057747284163,0.14351057747284163,0.1321534518836346
0.14717626925270963,0.14717626925270963,0.13945198538934347
0.1497579228308477,0.1497579228308477,0.139582274266253
0.15232745121279861,0.15232745121279861,0.14293183794573225
0.1515323496027242,0.15095631028750953,0.13869743164962428
0.1551528878822197,0.1551528878822197,0.14106483525513752
0.15391892518143682,0.1527214054540777,0.1419074975223373
0.1577041104740369,0.15712670596785916,0.14523636089861788
0.15584415584415584,0.15469425704370335,0.1445583078279407
0.15422612513721184,0.15422612513721184,0.1371271121295237
0.15239060059569218,0.15239060059569218,0.13915973467880083
0.15506849315068494,0.15506849315068494,0.1393495148565002
0.15333286725237508,0.15278716413040944,0.14138982563258862
0.1637591446257738,0.1637591446257738,0.14572015150477005
0.16692885971111232,0.16692885971111232,0.15354480283978486
0.16571343287333787,0.16571343287333787,0.14815257983340863
0.16441819323175255,0.1638455147142556,0.15431859013025942
0.16152551878855861,0.16096077148376647,0.14775495422358434
0.16646292873591081,0.16473179844449373,0.1509234340458386
0.17259920590993305,0.17150651135353867,0.1560555633025318
0.17589619222882547,0.17529101944928507,0.15588991485928935
0.1808168175807197,0.1808168175807197,0.16229884138078177
0.18363022420428643,0.18303754095076655,0.16202809308617264
0.17743337861153946,0.17631937027032962,0.15611671606103134
0.18071322904638218,0.17850061317360788,0.1599693192542553
0.177899171205118,0.17679434645205783,0.15980474912276005
0.17952981179838548,0.17952981179838548,0.15911019084075992
0.1788634731993174,0.17666353099541282,0.1561841470608
0.17781402936378465,0.17781402936378465,0.15718495141097874
0.1886754327087277,0.18748543401110235,0.1616851616270276
0.19294585693699512,0.1895168933537877,0.16886535151089682
0.18690152995165552,0.18522933591762658,0.16558945121687124
0.18857702066700086,0.1869683764567415,0.1688860115998616
0.19614474374056673,0.19266309186464206,0.16949999536397597
0.20087027036836327,0.19864647962031248,0.17672773204787276
0.19371221021661192,0.1926381471379975,0.16956280865232828
0.194326210049695,0.19041588133127524,0.16818234645160768
0.2009840662263819,0.19697337085651534,0.17323027109611866
0.20555763918055966,0.20167967062293635,0.1752975589610518
0.2014838953559903,0.19926283406084858,0.1746788017140123
0.19654897482357758,0.19479521186001875,0.17064020318235404
0.20957499554302647,0.20900743207275688,0.18028957721929295
0.21683214323725178,0.2133100768001405,0.1838590425095385
0.20604253114515284,0.20537439590381623,0.17750902122488313
0.21368435608315992,0.21309605379572027,0.17662679244183233
0.21472895107953077,0.21356567845461932,0.18629119329958294
0.24177887221037855,0.24177887221037855,0.2065304129180007
0.23396490402564873,0.23396490402564873,0.20151502484647238
0.18124997678997062,0.17820231797564565,0.1591790213044345
